Mundia,local,visitante,Link,Pais,Minuto,Sale,Entra
Mundial 2002,Eslovenia,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_eslovenia_paraguay.php,Eslovenia,Minuto40,Rudonja_Mladen,Pavlin_Miran
Mundial 2002,Eslovenia,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_eslovenia_paraguay.php,Eslovenia,Minuto62,Ceh_Nastja,Acimovic_Milenko
Mundial 2002,Eslovenia,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_eslovenia_paraguay.php,Eslovenia,Minuto77,Tiganj_Senad,Osterc_Milan
Mundial 2002,Eslovenia,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_eslovenia_paraguay.php,Paraguay,Minuto53,Campos_Jorge,Alvarenga_Guido
Mundial 2002,Eslovenia,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_eslovenia_paraguay.php,Paraguay,Minuto61,Cuevas_Nelson,Cardozo_Jose
Mundial 2002,Eslovenia,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_eslovenia_paraguay.php,Paraguay,Minuto92,Carlos_Juan,Cuevas_Nelson
Mundial 2002,CostaRica,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_brasil.php,CostaRica,Minuto46,Bryce_Stevens,Wallace_Harold
Mundial 2002,CostaRica,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_brasil.php,CostaRica,Minuto65,Fonseca_Rolando,Solis_Mauricio
Mundial 2002,CostaRica,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_brasil.php,CostaRica,Minuto74,Parks_Winston,Martinez_Gilberto
Mundial 2002,CostaRica,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_brasil.php,Brasil,Minuto57,Kleberson,Edilson
Mundial 2002,CostaRica,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_brasil.php,Brasil,Minuto61,Ricardinho,Paulista_Juninho
Mundial 2002,CostaRica,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_costa_rica_brasil.php,Brasil,Minuto72,Kaka,Rivaldo
Mundial 2002,Turquía,China,https://www.losmundialesdefutbol.com/../partidos/2002_turquia_china.php,Turquía,Minuto35,Catkic_Omer,Recber_Rustu
Mundial 2002,Turquía,China,https://www.losmundialesdefutbol.com/../partidos/2002_turquia_china.php,Turquía,Minuto70,Mansiz_Ilhan,Basturk_Yildiray
Mundial 2002,Turquía,China,https://www.losmundialesdefutbol.com/../partidos/2002_turquia_china.php,Turquía,Minuto84,Havutcu_Tayfur,Kerimoglu_Tugay
Mundial 2002,Turquía,China,https://www.losmundialesdefutbol.com/../partidos/2002_turquia_china.php,China,Minuto46(enelentretiempo),Shao_Jiayi,Wu_Chengying
Mundial 2002,Turquía,China,https://www.losmundialesdefutbol.com/../partidos/2002_turquia_china.php,China,Minuto73,Yu_Genwei,Hao_Haidong
Mundial 2002,Turquía,China,https://www.losmundialesdefutbol.com/../partidos/2002_turquia_china.php,China,Minuto73,Qu_Bo,Yang_Chen
Mundial 2002,México,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_italia.php,México,Minuto76,Garcia_Rafael,Morales_Ramon
Mundial 2002,México,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_italia.php,México,Minuto76,Caballero_Gabriel,Rodriguez_Joahan
Mundial 2002,México,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_italia.php,México,Minuto80,Palencia_Francisco,Borgetti_Jared
Mundial 2002,México,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_italia.php,Italia,Minuto55,Montella_Vincenzo,Inzaghi_Filippo
Mundial 2002,México,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_italia.php,Italia,Minuto63,Coco_Francesco,Panucci_Christian
Mundial 2002,México,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_italia.php,Italia,Minuto78,Del_Alessandro,Totti_Francesco
Mundial 2002,Ecuador,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_ecuador_croacia.php,Ecuador,Minuto40,Aguinaga_Alex,Obregon_Alfonso
Mundial 2002,Ecuador,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_ecuador_croacia.php,Ecuador,Minuto76,Kaviedes_Ivan,Tenorio_Carlos
Mundial 2002,Ecuador,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_ecuador_croacia.php,Croacia,Minuto52,Vugrinec_Davor,Simic_Dario
Mundial 2002,Ecuador,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_ecuador_croacia.php,Croacia,Minuto59,Vranjes_Jurica,Kovac_Niko
Mundial 2002,Ecuador,Croacia,https://www.losmundialesdefutbol.com/../partidos/2002_ecuador_croacia.php,Croacia,Minuto68,Stanic_Mario,Saric_Daniel
Mundial 2002,Túnez,Japón,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_japon.php,Túnez,Minuto46,Beya_Zoubeir,Melki_Mourad
Mundial 2002,Túnez,Japón,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_japon.php,Túnez,Minuto61,Mhadhebi_Imed,Clayton
Mundial 2002,Túnez,Japón,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_japon.php,Túnez,Minuto78,Zitouni_Ali,Bouzaiene_Raouf
Mundial 2002,Túnez,Japón,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_japon.php,Japón,Minuto46,Morishima_Hiroaki,Inamoto_Junichi
Mundial 2002,Túnez,Japón,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_japon.php,Japón,Minuto46,Ichikawa_Daisuke,Yanagisawa_Atsushi
Mundial 2002,Túnez,Japón,https://www.losmundialesdefutbol.com/../partidos/2002_tunez_japon.php,Japón,Minuto84,Ogasawara_Mitsuo,Nakata_Hidetoshi
Mundial 2002,Bélgica,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_belgica_rusia.php,Bélgica,Minuto70,Sonck_Wesley,Mpenza_Mbo
Mundial 2002,Bélgica,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_belgica_rusia.php,Bélgica,Minuto78,Simons_Timmy,Verheyen_Gert
Mundial 2002,Bélgica,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_belgica_rusia.php,Bélgica,Minuto90+2,Van_Eric,De_Glen
Mundial 2002,Bélgica,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_belgica_rusia.php,Rusia,Minuto34,Sychev_Dmitri,Smertin_Alexei
Mundial 2002,Bélgica,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_belgica_rusia.php,Rusia,Minuto43,Sennikov_Dmitri,Nikiforov_Yuri
Mundial 2002,Bélgica,Rusia,https://www.losmundialesdefutbol.com/../partidos/2002_belgica_rusia.php,Rusia,Minuto82,Kerzhakov_Alexander,Karpin_Valeri
Mundial 2002,Portugal,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_corea_del_sur.php,Portugal,Minuto69,Andrade_Jorge,Pauleta
Mundial 2002,Portugal,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_corea_del_sur.php,Portugal,Minuto73,Xavier_Abel,Jorge_Rui
Mundial 2002,Portugal,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_corea_del_sur.php,Portugal,Minuto77,Gomes_Nuno,Petit
Mundial 2002,Portugal,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_portugal_corea_del_sur.php,CoreadelSur,Minuto93,Soo_Chun,Hwan_Jung
Mundial 2002,Polonia,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_polonia_estados_unidos.php,Polonia,Minuto65,Zewlakow_Marcin,Kucharski_Cezary
Mundial 2002,Polonia,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_polonia_estados_unidos.php,Polonia,Minuto86,Sibik_Pawel,Olisadebe_Emmanuel
Mundial 2002,Polonia,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_polonia_estados_unidos.php,Polonia,Minuto89,Waldoch_Tomasz,Klos_Tomasz
Mundial 2002,Polonia,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_polonia_estados_unidos.php,EstadosUnidos,Minuto36,Beasley_DaMarcus,Agoos_Jeff
Mundial 2002,Polonia,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_polonia_estados_unidos.php,EstadosUnidos,Minuto58,Max_Joe,Mcbride_Brian
Mundial 2002,Polonia,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_polonia_estados_unidos.php,EstadosUnidos,Minuto68,Jones_Cobi,Stewart_Earnie
Mundial 2002,Alemania,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_paraguay.php,Alemania,Minuto46,Kehl_Sebastian,Rehmer_Marko
Mundial 2002,Alemania,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_paraguay.php,Alemania,Minuto60,Baumann_Frank,Metzelder_Christoph
Mundial 2002,Alemania,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_paraguay.php,Alemania,Minuto92,Asamoah_Gerald,Neuville_Oliver
Mundial 2002,Alemania,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_paraguay.php,Paraguay,Minuto29,Campos_Jorge,Santa_Roque
Mundial 2002,Alemania,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_paraguay.php,Paraguay,Minuto84,Gavilan_Diego,Bonet_Carlos
Mundial 2002,Alemania,Paraguay,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_paraguay.php,Paraguay,Minuto91,Cuevas_Nelson,Struway_Estanislao
Mundial 2002,Dinamarca,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_inglaterra.php,Dinamarca,Minuto7,Bogelund_Kasper,Helveg_Thomas
Mundial 2002,Dinamarca,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_inglaterra.php,Dinamarca,Minuto58,Jensen_Claus,Tofting_Stig
Mundial 2002,Dinamarca,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_inglaterra.php,Inglaterra,Minuto46,Fowler_Robbie,Owen_Michael
Mundial 2002,Dinamarca,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_inglaterra.php,Inglaterra,Minuto49,Dyer_Kieron,Scholes_Paul
Mundial 2002,Dinamarca,Inglaterra,https://www.losmundialesdefutbol.com/../partidos/2002_dinamarca_inglaterra.php,Inglaterra,Minuto69,Sheringham_Teddy,Heskey_Emile
Mundial 2002,Suecia,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_senegal.php,Suecia,Minuto65,Andersson_Andreas,Allback_Marcus
Mundial 2002,Suecia,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_senegal.php,Suecia,Minuto76,Ibrahimovic_Zlatan,Alexandersson_Niclas
Mundial 2002,Suecia,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_senegal.php,Suecia,Minuto99,Jonson_Mattias,Svensson_Magnus
Mundial 2002,Suecia,Senegal,https://www.losmundialesdefutbol.com/../partidos/2002_suecia_senegal.php,Senegal,Minuto66,Beye_Habib,Malick_Papa
Mundial 2002,España,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_espana_irlanda.php,España,Minuto66,Mendieta_Gaizka,Pedro_De
Mundial 2002,España,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_espana_irlanda.php,España,Minuto72,Albelda_David,Morientes_Fernando
Mundial 2002,España,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_espana_irlanda.php,España,Minuto80,Luque_Albert,Raul
Mundial 2002,España,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_espana_irlanda.php,Irlanda,Minuto50,Cunningham_Kenny,Staunton_Steve
Mundial 2002,España,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_espana_irlanda.php,Irlanda,Minuto55,Quinn_Niall,Kelly_Gary
Mundial 2002,España,Irlanda,https://www.losmundialesdefutbol.com/../partidos/2002_espana_irlanda.php,Irlanda,Minuto82,Connolly_David,Harte_Ian
Mundial 2002,México,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_estados_unidos.php,México,Minuto28,Hernandez_Luis,Morales_Ramon
Mundial 2002,México,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_estados_unidos.php,México,Minuto46,Mercado_Sigifredo,Vidrio_Manuel
Mundial 2002,México,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_estados_unidos.php,México,Minuto78,Garcia_Alberto,Torrado_Gerardo
Mundial 2002,México,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_estados_unidos.php,EstadosUnidos,Minuto59,Stewart_Earnie,Wolff_Josh
Mundial 2002,México,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_estados_unidos.php,EstadosUnidos,Minuto79,Jones_Cobi,Mcbride_Brian
Mundial 2002,México,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_mexico_estados_unidos.php,EstadosUnidos,Minuto92,Llamosa_Carlos,Mastroeni_Pablo
Mundial 2002,Brasil,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_belgica.php,Brasil,Minuto57,Denilson,Paulista_Juninho
Mundial 2002,Brasil,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_belgica.php,Brasil,Minuto81,Kleberson,Ronaldinho
Mundial 2002,Brasil,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_belgica.php,Brasil,Minuto90,Ricardinho,Rivaldo
Mundial 2002,Brasil,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_belgica.php,Bélgica,Minuto72,Sonck_Wesley,Peeters_Jacky
Mundial 2002,Japón,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_japon_turquia.php,Japón,Minuto46,Ichikawa_Daisuke,Inamoto_Junichi
Mundial 2002,Japón,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_japon_turquia.php,Japón,Minuto46,Suzuki_Takayuki,Santos_Alessandro
Mundial 2002,Japón,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_japon_turquia.php,Japón,Minuto86,Morishima_Hiroaki,Ichikawa_Daisuke
Mundial 2002,Japón,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_japon_turquia.php,Turquía,Minuto74,Kahveci_Nihat,Davala_Umit
Mundial 2002,Japón,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_japon_turquia.php,Turquía,Minuto85,Havutcu_Tayfur,Sas_Hasan
Mundial 2002,Japón,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_japon_turquia.php,Turquía,Minuto90,Mansiz_Ilhan,Basturk_Yildiray
Mundial 2002,CoreadelSur,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_italia.php,CoreadelSur,Minuto63,Hong_Sun,Young_Tae
Mundial 2002,CoreadelSur,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_italia.php,CoreadelSur,Minuto68,Soo_Chun,Il_Nam
Mundial 2002,CoreadelSur,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_italia.php,CoreadelSur,Minuto83,Ri_Du,Bo_Myung
Mundial 2002,CoreadelSur,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_italia.php,Italia,Minuto61,Gattuso_Gennaro,Del_Alessandro
Mundial 2002,CoreadelSur,Italia,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_italia.php,Italia,Minuto72,Di_Angelo,Zambrotta_Gianluca
Mundial 2002,Inglaterra,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_inglaterra_brasil.php,Inglaterra,Minuto56,Dyer_Kieron,Sinclair_Trevor
Mundial 2002,Inglaterra,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_inglaterra_brasil.php,Inglaterra,Minuto79,Vassell_Darius,Owen_Michael
Mundial 2002,Inglaterra,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_inglaterra_brasil.php,Inglaterra,Minuto80,Sheringham_Teddy,Cole_Ashley
Mundial 2002,Inglaterra,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_inglaterra_brasil.php,Brasil,Minuto70,Edilson,Ronaldo
Mundial 2002,Alemania,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_estados_unidos.php,Alemania,Minuto60,Jeremies_Jens,Schneider_Bernd
Mundial 2002,Alemania,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_estados_unidos.php,Alemania,Minuto80,Bode_Marco,Neuville_Oliver
Mundial 2002,Alemania,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_estados_unidos.php,Alemania,Minuto88,Bierhoff_Oliver,Klose_Miroslav
Mundial 2002,Alemania,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_estados_unidos.php,EstadosUnidos,Minuto58,Mathis_Clint,Mcbride_Brian
Mundial 2002,Alemania,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_estados_unidos.php,EstadosUnidos,Minuto65,Jones_Cobi,Hejduk_Frankie
Mundial 2002,Alemania,EstadosUnidos,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_estados_unidos.php,EstadosUnidos,Minuto80,Stewart_Earnie,Mastroeni_Pablo
Mundial 2002,España,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_espana_corea_del_sur.php,España,Minuto70,Mendieta_Gaizka,Pedro_De
Mundial 2002,España,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_espana_corea_del_sur.php,España,Minuto80,Enrique_Luis,Carlos_Juan
Mundial 2002,España,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_espana_corea_del_sur.php,España,Minuto93,Xavi,Helguera_Ivan
Mundial 2002,España,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_espana_corea_del_sur.php,CoreadelSur,Minuto32,Yong_Eul,Il_Nam
Mundial 2002,España,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_espana_corea_del_sur.php,CoreadelSur,Minuto60,Soo_Chun,Chul_Sang
Mundial 2002,España,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_espana_corea_del_sur.php,CoreadelSur,Minuto90,Hong_Sun,Young_Tae
Mundial 2002,Senegal,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_turquia.php,Turquía,Minuto67,Mansiz_Ilhan,Sukur_Hakan
Mundial 2002,Senegal,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_senegal_turquia.php,Turquía,Minuto91,Erdem_Arif,Belozoglu_Emre
Mundial 2002,Alemania,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_corea_del_sur.php,Alemania,Minuto70,Bierhoff_Oliver,Klose_Miroslav
Mundial 2002,Alemania,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_corea_del_sur.php,Alemania,Minuto85,Jeremies_Jens,Schneider_Bernd
Mundial 2002,Alemania,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_corea_del_sur.php,Alemania,Minuto88,Asamoah_Gerald,Neuville_Oliver
Mundial 2002,Alemania,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_corea_del_sur.php,CoreadelSur,Minuto54,Hwan_Jung,Hong_Sun
Mundial 2002,Alemania,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_corea_del_sur.php,CoreadelSur,Minuto56,Sung_Min,Cheul_Jin
Mundial 2002,Alemania,CoreadelSur,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_corea_del_sur.php,CoreadelSur,Minuto80,Hyeon_Ki,Bo_Myung
Mundial 2002,Brasil,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_turquia_2.php,Brasil,Minuto68,Luizao,Ronaldo
Mundial 2002,Brasil,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_turquia_2.php,Brasil,Minuto75,Denilson,Edilson
Mundial 2002,Brasil,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_turquia_2.php,Brasil,Minuto85,Belletti,Kleberson
Mundial 2002,Brasil,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_turquia_2.php,Turquía,Minuto62,Mansiz_Ilhan,Belozoglu_Emre
Mundial 2002,Brasil,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_turquia_2.php,Turquía,Minuto74,Izzet_Muzzy,Davala_Umit
Mundial 2002,Brasil,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_brasil_turquia_2.php,Turquía,Minuto88,Erdem_Arif,Basturk_Yildiray
Mundial 2002,CoreadelSur,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_turquia.php,CoreadelSur,Minuto46,Young_Tae,Bo_Myung
Mundial 2002,CoreadelSur,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_turquia.php,CoreadelSur,Minuto65,Ri_Du,Yong_Eul
Mundial 2002,CoreadelSur,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_turquia.php,CoreadelSur,Minuto79,Uk_Tae,Hyeon_Ki
Mundial 2002,CoreadelSur,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_turquia.php,Turquía,Minuto41,Unsal_Hakan,Belozoglu_Emre
Mundial 2002,CoreadelSur,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_turquia.php,Turquía,Minuto76,Buruk_Okan,Davala_Umit
Mundial 2002,CoreadelSur,Turquía,https://www.losmundialesdefutbol.com/../partidos/2002_corea_del_sur_turquia.php,Turquía,Minuto86,Havutcu_Tayfur,Basturk_Yildiray
Mundial 2002,Alemania,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_brasil.php,Alemania,Minuto74,Bierhoff_Oliver,Klose_Miroslav
Mundial 2002,Alemania,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_brasil.php,Alemania,Minuto77,Asamoah_Gerald,Jeremies_Jens
Mundial 2002,Alemania,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_brasil.php,Alemania,Minuto84,Ziege_Christian,Bode_Marco
Mundial 2002,Alemania,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_brasil.php,Brasil,Minuto85,Paulista_Juninho,Ronaldinho
Mundial 2002,Alemania,Brasil,https://www.losmundialesdefutbol.com/../partidos/2002_alemania_brasil.php,Brasil,Minuto90,Denilson,Ronaldo
