Link,Nombre,FechaNac,LugarNac,Posicion,NoCamiseta,altura,apodo,web,seleccion
/jugadores/diogenes_dominguez.php,Dominguez_Diogenes,01deenerode1902,,Delantero,-,,,, Paraguay
/jugadores/julio_dos_santos.php,DosSantos_Julio,07demayode1983,,Mediocampista,19,19mts,,, Paraguay
/jugadores/eligio_echague.php,Echague_Eligio,01deenerode1931,,Defensor,6,,,, Paraguay
/jugadores/julio_cesar_enciso.php,Enciso_JulioCesar,05deagostode1974,,Mediocampista,16,174mts,,, Paraguay
/jugadores/romildo_etcheverry.php,Etcheverry_Romildo,01deenerode1907,,Mediocampista,-,,,, Paraguay
/jugadores/roberto_fernandez.php,Fernandez_Roberto,09dejuliode1954,,Arquero,1,,,, Paraguay
/jugadores/buenaventura_ferreira.php,Ferreira_Buenaventura,14dejuliode1960,,Mediocampista,7,,,, Paraguay
/jugadores/diego_florentin.php,Florentin_Diego,,,Mediocampista,-,,,, Paraguay
/jugadores/salvador_flores.php,Flores_Salvador,01deenerode1906,,Defensor,-,,,, Paraguay
/jugadores/juan_carlos_franco.php,Franco_JuanCarlos,17deabrilde1973,,Defensor,17,179mts,,, Paraguay
/jugadores/carlos_gamarra.php,Gamarra_Carlos,17defebrerode1971,,Defensor,4,18mts,,, Paraguay
/jugadores/rodolfo_gamarra.php,Gamarra_Rodolfo,10dediciembrede1988,,Delantero,23,168mts,,, Paraguay
/jugadores/tranquilino_garcete.php,Garcete_Tranquilino,01deenerode1907,,Mediocampista,-,,,, Paraguay
/jugadores/diego_gavilan.php,Gavilan_Diego,01demarzode1980,,Mediocampista,14y11,176mts,,, Paraguay
/jugadores/manuel_gavilan.php,Gavilan_Manuel,01deenerode1921,,Defensor,-,,,, Paraguay
/jugadores/luis_gini.php,Gini_Luis,,,Defensor,13,,,, Paraguay
/jugadores/derlis_gomez.php,Gomez_Derlis,02denoviembrede1972,,Arquero,12,181mts,,, Paraguay
/jugadores/alberto_gonzalez.php,Gonzalez_Alberto,01deenerode1922,,Defensor,-,,,, Paraguay
/jugadores/armando_gonzalez.php,Gonzalez_Armando,,,Mediocampista,-,,,, Paraguay
/jugadores/aurelio_gonzalez.php,Gonzalez_Aurelio,25deseptiembrede1905,,Delantero,-,,,, Paraguay
/jugadores/jorge_guasch.php,Guasch_Jorge,17deenerode1961,,Mediocampista,16,,,, Paraguay
/jugadores/ramon_hicks.php,Hicks_Ramon,30demayode1960,,Delantero,20,,,, Paraguay
/jugadores/eligio_antonio_insfran.php,Insfran_EligioAntonio,,,Delantero,22,,,, Paraguay
/jugadores/eliseo_insfran.php,Insfran_Eliseo,,,Delantero,19,,,, Paraguay
/jugadores/evaristo_isasi.php,Isasi_Evaristo,26deoctubrede1955,,Delantero,18,,,, Paraguay
/jugadores/dario_jara_saguier.php,JaraSaguier_Dario,01deseptiembrede1926,,Delantero,-,,,, Paraguay
/jugadores/victoriano_leguizamon.php,Leguizamon_Victoriano,01deenerode1923,,Mediocampista,-,,,, Paraguay
/jugadores/claudio_lezcano.php,Lezcano_Claudio,,,Delantero,16,,,, Paraguay
/jugadores/juan_lezcano.php,Lezcano_Juan,05deabrilde1937,,Defensor,3,,,, Paraguay
/jugadores/atilio_lopez.php,Lopez_Atilio,01deenerode1925,,Delantero,-,,,, Paraguay
/jugadores/dante_lopez.php,Lopez_Dante,16deagostode1983,,Delantero,20,185mts,,, Paraguay
/jugadores/cesar_lopez_fretes.php,LopezFretes_Cesar,21demarzode1923,,Delantero,-,,,, Paraguay
/jugadores/julio_manzur.php,Manzur_Julio,22deenerode1981,,Defensor,15,185mts,,, Paraguay
/jugadores/ramon_mayeregger.php,Mayeregger_Ramon,19defebrerode1934,,Arquero,1,,,, Paraguay
/jugadores/alfredo_mendoza.php,Mendoza_Alfredo,31dediciembrede1963,,Delantero,11,,,, Paraguay
/jugadores/jose_leon_miracca.php,Miracca_JoseLeon,23deseptiembrede1903,,Defensor,-,,,, Paraguay
/jugadores/agustin_miranda.php,Miranda_Agustin,01deenerode1930,,Defensor,17,,,, Paraguay
/jugadores/jose_montiel.php,Montiel_Jose,19demarzode1988,,Mediocampista,17,175mts,,, Paraguay
/jugadores/carlos_morales.php,Morales_Carlos,04denoviembrede1968,,Mediocampista,19,,,, Paraguay
/jugadores/claudio_morel.php,Morel_Claudio,02defebrerode1978,,Defensor,3,175mts,,, Paraguay
/jugadores/gustavo_morinigo.php,Morinigo_Gustavo,23deenerode1977,,Mediocampista,16,178mts,,, Paraguay
/jugadores/lino_nessi.php,Nessi_Lino,01deenerode1904,,Delantero,-,,,, Paraguay
/jugadores/jorge_nunez.php,Nuñez_Jorge,22deenerode1978,,Defensor,2,176mts,,, Paraguay
/jugadores/jorge_nunez_2.php,Nuñez_Jorge,18deoctubrede1961,,Mediocampista,6,,,, Paraguay
/jugadores/quiterio_olmedo.php,Olmedo_Quiterio,21dediciembrede1907,,Defensor,-,,,, Paraguay
/jugadores/amadeo_ortega.php,Ortega_Amadeo,,,Delantero,-,,,, Paraguay
/jugadores/nestor_ortigoza.php,Ortigoza_Nestor,07deoctubrede1984,,Mediocampista,20,18mts,,, Paraguay
/jugadores/hilarion_osorio.php,Osorio_Hilarion,,,Delantero,-,,,, Paraguay
/jugadores/carlos_paredes.php,Paredes_Carlos,16dejuliode1976,,Mediocampista,13,179mts,,, Paraguay
/jugadores/elioro_paredes.php,Paredes_Elioro,,,Defensor,-,,,, Paraguay
/jugadores/jose_parodi.php,Parodi_Jose,30deagostode1932,,Delantero,8,,,, Paraguay
/jugadores/benigno_gilberto_penayo.php,Penayo_BenignoGilberto,03deabrilde1933,,Delantero,18,,,, Paraguay
/jugadores/cesar_ramirez.php,Ramirez_Cesar,24demarzode1977,,Delantero,18,177mts,,, Paraguay
/jugadores/cayetano_re.php,Re_Cayetano,07defebrerode1938,,Delantero,21,,,, Paraguay
/jugadores/catalino_rivarola.php,Rivarola_Catalino,30deabrilde1965,,Defensor,3,,,, Paraguay
/jugadores/bernabe_rivera.php,Rivera_Bernabe,,,Delantero,-,,,, Paraguay
/jugadores/cristian_riveros.php,Riveros_Cristian,16deoctubrede1982,,Mediocampista,16,179mts,,, Paraguay
/jugadores/aristides_rojas.php,Rojas_Aristides,12deagostode1968,,Delantero,8,,,, Paraguay
/jugadores/ricardo_rojas.php,Rojas_Ricardo,26deenerode1971,,Defensor,14,,,, Paraguay
/jugadores/gerardo_romero.php,Romero_Gerardo,01deenerode1906,,Delantero,-,,,, Paraguay
/jugadores/jorge_romero.php,Romero_Jorge,23deseptiembrede1937,,Delantero,9,,,, Paraguay
/jugadores/julio_cesar_romero.php,Romero_JulioCesar,28deagostode1960,,Mediocampista,8,,,, Paraguay
/jugadores/ruben_ruiz_diaz.php,RuizDiaz_Ruben,11denoviembrede1969,,Arquero,22,,,, Paraguay
/jugadores/daniel_sanabria.php,Sanabria_Daniel,08defebrerode1977,,Defensor,19,182mts,,, Paraguay
/jugadores/roque_santa_cruz.php,SantaCruz_Roque,16deagostode1981,,Delantero,9,191mts,,, Paraguay
/jugadores/jonathan_santana.php,Santana_Jonathan,19deoctubrede1981,,Mediocampista,11,181mts,,, Paraguay
/jugadores/pedro_sarabia.php,Sarabia_Pedro,05dejuliode1975,,Defensor,11y3,181mts,,, Paraguay
/jugadores/vladimiro_schettina.php,Schettina_Vladimiro,08deoctubrede1955,,Defensor,4,,,, Paraguay
/jugadores/dario_segovia.php,Segovia_Dario,,,Defensor,14,,,, Paraguay
/jugadores/luis_silva.php,Silva_Luis,,,Mediocampista,15,,,, Paraguay
/jugadores/francisco_sosa.php,Sosa_Francisco,,,Delantero,-,,,, Paraguay
/jugadores/estanislao_struway.php,Struway_Estanislao,25dejuniode1968,,Mediocampista,6,176mts,,, Paraguay
/jugadores/ricardo_tavarelli.php,Tavarelli_Ricardo,02deagostode1970,,Arquero,22,182mts,,, Paraguay
/jugadores/delio_toledo.php,Toledo_Delio,10defebrerode1976,,Defensor,3,182mts,,, Paraguay
/jugadores/juan_torales.php,Torales_Juan,09demarzode1956,,Defensor,2,,,, Paraguay
/jugadores/aureliano_torres.php,Torres_Aureliano,16dejuniode1982,,Defensor,17,178mts,,, Paraguay
/jugadores/leongino_unzain.php,Unzain_Leongino,16demayode1925,,Delantero,-,,,, Paraguay
/jugadores/nelson_valdez.php,Valdez_Nelson,28denoviembrede1983,,Delantero,18,178mts,,, Paraguay
/jugadores/marcelino_vargas.php,Vargas_Marcelino,01deenerode1921,,Arquero,-,,,, Paraguay
/jugadores/luis_vargas_pena.php,VargasPena_Luis,01deenerode1905,,Delantero,-,,,, Paraguay
/jugadores/enrique_vera.php,Vera_Enrique,10demarzode1979,,Mediocampista,13,178mts,,, Paraguay
/jugadores/dario_veron.php,Veron_Dario,26dejuliode1979,,Defensor,2,181mts,,, Paraguay
/jugadores/jacinto_villalba.php,Villalba_Jacinto,,,Delantero,-,,,, Paraguay
/jugadores/salvador_villalba.php,Villalba_Salvador,29deagostode1924,,Mediocampista,5,,,, Paraguay
/jugadores/justo_villar.php,Villar_Justo,30dejuniode1977,,Arquero,12y1,18mts,,, Paraguay
/jugadores/julio_cesar_yegros.php,Yegros_JulioCesar,31deenerode1971,,Delantero,7,,,, Paraguay
/jugadores/cesar_zabala.php,Zabala_Cesar,03dejuniode1961,,Defensor,3,,,, Paraguay
/jugadores/eusebio_acasuzo.php,Acasuzo_Eusebio,08deabrilde1952,,Arquero,1,,,, Perú
/jugadores/luis_advincula.php,Advincula_Luis,02demarzode1990,,Defensor,17,177mts,,, Perú
/jugadores/pedro_aquino.php,Aquino_Pedro,13deabrilde1995,,Mediocampista,23,174mts,,, Perú
/jugadores/miguel_araujo.php,Araujo_Miguel,24deoctubrede1994,,Defensor,5,178mts,,, Perú
/jugadores/oscar_arizaga.php,Arizaga_Oscar,20deagostode1957,,Defensor,13,,,, Perú
/jugadores/eduardo_astengo.php,Astengo_Eduardo,,,Mediocampista,-,,,, Perú
/jugadores/geronimo_barbadillo.php,Barbadillo_Geronimo,24deseptiembrede1952,,Delantero,7,,,, Perú
/jugadores/julio_baylon.php,Baylon_Julio,10dediciembrede1947,,Mediocampista,8,,,, Perú
/jugadores/carlos_caceda.php,Caceda_Carlos,27deseptiembrede1991,,Arquero,12,183mts,,, Perú
/jugadores/juan_caceres.php,Caceres_Juan,27dediciembrede1949,,Arquero,13,,,, Perú
/jugadores/eloy_campos.php,Campos_Eloy,31demayode1942,,Defensor,2,,,, Perú
/jugadores/andre_carrillo.php,Carrillo_Andre,14dejuniode1991,,Delantero,18,181mts,,, Perú
/jugadores/wilder_cartagena.php,Cartagena_Wilder,23deseptiembrede1994,,Mediocampista,16,18mts,,, Perú
/jugadores/jose_carvallo.php,Carvallo_Jose,01demarzode1986,,Arquero,21,183mts,,, Perú
/jugadores/roberto_challe.php,Challe_Roberto,24denoviembrede1946,,Mediocampista,7,,,, Perú
/jugadores/hector_chumpitaz.php,Chumpitaz_Hector,12deabrilde1944,,Defensor,4,,,, Perú
/jugadores/carlos_cilloniz.php,Cilloniz_Carlos,01dejuliode1910,,Delantero,-,,,, Perú
/jugadores/ruben_correa.php,Correa_Ruben,25dejuliode1941,,Arquero,12,,,, Perú
/jugadores/aldo_corzo.php,Corzo_Aldo,20demayode1989,,Defensor,3,172mts,,, Perú
/jugadores/luis_cruzado.php,Cruzado_Luis,06dejuliode1941,,Mediocampista,17,,,, Perú
/jugadores/teofilo_cubillas.php,Cubillas_Teofilo,08demarzode1949,,Delantero_Mediocampista,10,,,, Perú
/jugadores/cesar_cueto.php,Cueto_Cesar,16dejuniode1952,,Mediocampista,8,,,, Perú
/jugadores/christian_cueva.php,Cueva_Christian,23denoviembrede1991,,Mediocampista,8,169mts,,, Perú
/jugadores/orlando_de_la_torre.php,DeLaTorre_Orlando,21denoviembrede1943,,Defensor,3,,,, Perú
/jugadores/mario_de_las_casas.php,DeLasCasas_Mario,12deagostode1905,,Defensor,-,,,, Perú
/jugadores/jose_del_castillo.php,DelCastillo_Jose,01deenerode1943,,Delantero,18,,,, Perú
/jugadores/alberto_denegri.php,Denegri_Alberto,,,Mediocampista,-,,,, Perú
/jugadores/ruben_diaz.php,Diaz_Ruben,17deabrilde1952,,Defensor,5y15,,,, Perú
/jugadores/jaime_duarte.php,Duarte_Jaime,27defebrerode1955,,Defensor,2,,,, Perú
/jugadores/jefferson_farfan.php,Farfan_Jefferson,26deoctubrede1984,,Delantero,10,178mts,,, Perú
/jugadores/arturo_fernandez.php,Fernandez_Arturo,03defebrerode1910,,Defensor,-,,,, Perú
/jugadores/jose_fernandez.php,Fernandez_Jose,14defebrerode1939,,Defensor,14,,,, Perú
/jugadores/edison_flores.php,Flores_Edison,14demayode1994,,Mediocampista,20,167mts,,, Perú
/jugadores/nicolas_fuentes.php,Fuentes_Nicolas,20dediciembrede1941,,Defensor,5,,,, Perú
/jugadores/placido_galindo.php,Galindo_Placido,09demarzode1902,,Mediocampista,-,,,, Perú
/jugadores/alberto_gallardo.php,Gallardo_Alberto,28denoviembrede1940,,Delantero,11,,,, Perú
/jugadores/pedro_gallese.php,Gallese_Pedro,23deabrilde1990,,Arquero,1,188mts,,, Perú
/jugadores/domingo_garcia.php,Garcia_Domingo,01deenerode1904,,Mediocampista,-,,,, Perú
/jugadores/hugo_gastulo.php,Gastulo_Hugo,09deenerode1958,,Defensor,4,,,, Perú
/jugadores/jorge_gongora.php,Gongora_Jorge,12deoctubrede1906,,Delantero,-,,,, Perú
/jugadores/javier_gonzales.php,Gonzales_Javier,11demayode1939,,Defensor,15,,,, Perú
/jugadores/pedro_gonzales.php,Gonzales_Pedro,19demayode1943,,Defensor,13,,,, Perú
/jugadores/jose_gonzales_ganoza.php,GonzalesGanoza_Jose,10dejuliode1954,,Arquero,12,,,, Perú
/jugadores/raul_gorriti.php,Gorriti_Raul,10deoctubrede1956,,Mediocampista,16,,,, Perú
/jugadores/jesus_goyzueta.php,Goyzueta_Jesus,01deenerode1947,,Arquero,21,,,, Perú
/jugadores/paolo_guerrero.php,Guerrero_Paolo,01deenerode1984,,Delantero,9,185mts,,, Perú
/jugadores/miguel_gutierrez.php,Gutierrez_Miguel,19denoviembrede1956,,Defensor,14,,,, Perú
/jugadores/paolo_hurtado.php,Hurtado_Paolo,27dejuliode1990,,Mediocampista,7,177mts,,, Perú
/jugadores/guillermo_la_rosa.php,LaRosa_Guillermo,06dejuniode1952,,Delantero,19,,,, Perú
/jugadores/ernesto_labarthe.php,Labarthe_Ernesto,02dejuniode1956,,Mediocampista,18,,,, Perú
/jugadores/jose_maria_lavalle.php,Lavalle_JoseMaria,05dejuniode1911,,Delantero,-,,,, Perú
/jugadores/german_leguia.php,Leguia_German,02deenerode1954,,Delantero,15y5,,,, Perú
/jugadores/pedro_leon.php,Leon_Pedro,26demarzode1943,,Delantero,9,,,, Perú
/jugadores/julio_lores.php,Lores_Julio,15deseptiembrede1908,,Delantero,-,,,, Perú
/jugadores/nilson_loyola.php,Loyola_Nilson,26deoctubrede1994,,Defensor,22,175mts,,, Perú
/jugadores/eduardo_malasquez.php,Malasquez_Eduardo,13deoctubrede1957,,Mediocampista,18,,,, Perú
/jugadores/rodolfo_manzo.php,Manzo_Rodolfo,05dejuniode1949,,Defensor,3,,,, Perú
/jugadores/antonio_maquilon.php,Maquilon_Antonio,29denoviembrede1902,,Defensor,-,,,, Perú
/jugadores/ramon_mifflin.php,Mifflin_Ramon,05deabrilde1947,,Mediocampista,6,,,, Perú
/jugadores/roberto_mosquera.php,Mosquera_Roberto,21dejuniode1956,,Delantero,12,,,, Perú
/jugadores/juan_munante.php,Munante_Juan,12dejuliode1948,,Delantero,7,,,, Perú
/jugadores/franco_navarro.php,Navarro_Franco,10denoviembrede1961,,Delantero,17,,,, Perú
/jugadores/jose_navarro_2.php,Navarro_Jose,24deseptiembrede1948,,Defensor,14,,,, Perú
/jugadores/demetrio_neyra.php,Neyra_Demetrio,15dediciembrede1908,,Delantero,-,,,, Perú
/jugadores/lizardo_nue_rodriguez.php,NueRodriguez_Lizardo,30deagostode1910,,Delantero,-,,,, Perú
/jugadores/juan_carlos_oblitas.php,Oblitas_JuanCarlos,16defebrerode1951,,Delantero,11,,,, Perú
/jugadores/jorge_olaechea.php,Olaechea_Jorge,27deagostode1956,,Defensor,16,,,, Perú
/jugadores/pablo_pacheco.php,Pacheco_Pablo,,,Delantero,-,,,, Perú
/jugadores/jorge_pardon.php,Pardon_Jorge,04demarzode1905,,Arquero,-,,,, Perú
/jugadores/andy_polo.php,Polo_Andy,29deseptiembrede1994,,Mediocampista,14,175mts,,, Perú
/jugadores/alfredo_quesada.php,Quesada_Alfredo,22deseptiembrede1949,,Mediocampista,17,,,, Perú
/jugadores/julio_quintana.php,Quintana_Julio,01deenerode1904,,Mediocampista,-,,,, Perú
/jugadores/ramon_quiroga.php,Quiroga_Ramon,23dejuliode1950,,Arquero,21,,,, Perú
/jugadores/osvaldo_ramirez.php,Ramirez_Osvaldo,28demarzode1947,,Delantero,22,,,, Perú
/jugadores/christian_ramos.php,Ramos_Christian,04denoviembrede1988,,Defensor,15,182mts,,, Perú
/jugadores/eladio_reyes.php,Reyes_Eladio,08deenerode1948,,Mediocampista,19,,,, Perú
/jugadores/luis_reyna.php,Reyna_Luis,06demayode1959,,Mediocampista,22,,,, Perú
/jugadores/alberto_junior_rodriguez.php,Rodriguez_Alberto,31demarzode1984,,Defensor,2,183mts,,, Perú
/jugadores/percy_rojas.php,Rojas_Percy,16deseptiembrede1949,,Mediocampista,9y20,176mts,,, Perú
/jugadores/roberto_rojas.php,Rojas_Roberto,26deoctubrede1955,,Defensor,22,,,, Perú
/jugadores/luis_rubinos.php,Rubinos_Luis,31dediciembrede1940,,Arquero,1,,,, Perú
/jugadores/raul_ruidiaz.php,Ruidiaz_Raul,25dejuliode1990,,Delantero,11,167mts,,, Perú
/jugadores/rafael_salguero.php,Salguero_Rafael,10deagostode1951,,Defensor,3,,,, Perú
/jugadores/felix_salinas.php,Salinas_Felix,11demayode1939,,Defensor,16,,,, Perú
/jugadores/anderson_santamaria.php,Santamaria_Anderson,10deenerode1992,,Defensor,4,184mts,,, Perú
/jugadores/jorge_sarmiento.php,Sarmiento_Jorge,02denoviembrede1900,,Delantero,-,,,, Perú
/jugadores/ottorino_sartor.php,Sartor_Ottorino,18deseptiembrede1945,,Arquero,1,,,, Perú
/jugadores/alberto_soria.php,Soria_Alberto,24deenerode1900,,Defensor,-,,,, Perú
/jugadores/hugo_sotil.php,Sotil_Hugo,18demayode1946,,Delantero_Mediocampista,20,,,, Perú
/jugadores/luis_souza.php,Souza_Luis,06deoctubrede1908,,Delantero,-,,,, Perú
/jugadores/renato_tapia.php,Tapia_Renato,28dejuliode1995,,Mediocampista,13,182mts,,, Perú
/jugadores/miguel_trauco.php,Trauco_Miguel,27deagostode1992,,Defensor,6,17mts,,, Perú
/jugadores/julio_cesar_uribe.php,Uribe_JulioCesar,09demayode1958,,Mediocampista,9,,,, Perú
/jugadores/juan_valdivieso.php,Valdivieso_Juan,06demayode1910,,Arquero,-,,,, Perú
/jugadores/juan_alfonso_valle.php,Valle_JuanAlfonso,01deenerode1905,,Mediocampista,-,,,, Perú
/jugadores/jose_velasquez.php,Velasquez_Jose,04dejuniode1952,,Mediocampista,6,,,, Perú
/jugadores/alejandro_villanueva.php,Villanueva_Alejandro,04dejuniode1908,,Delantero,-,,,, Perú
/jugadores/yoshimar_yotun.php,Yotun_Yoshimar,07deabrilde1990,,Mediocampista,19,171mts,,, Perú
/jugadores/arkadiusz_bak.php,Bak_Arkadiusz,06deoctubrede1974,,Mediocampista,17,176mts,,, Polonia
/jugadores/jacek_bak.php,Bak_Jacek,24demarzode1973,,Defensor,20y6,187mts,,, Polonia
/jugadores/stanislaw_baran.php,Baran_Stanislaw,20deabrilde1920,,Delantero,-,,,, Polonia
/jugadores/marcin_baszczynski.php,Baszczynski_Marcin,07dejuniode1977,,Defensor,4,183mts,,, Polonia
/jugadores/jan_bednarek.php,Bednarek_Jan,12deabrilde1996,,Defensor,5,189mts,,, Polonia
/jugadores/bartosz_bereszynski.php,Bereszynski_Bartosz,12dejuliode1992,,Defensor,18,182mts,,, Polonia
/jugadores/bartosz_bialkowski.php,Białkowski_Bartosz,06dejuliode1987,,Arquero,12,194mts,,, Polonia
/jugadores/zbigniew_boniek.php,Boniek_Zbigniew,03demarzode1956,,Delantero,18y20,,,, Polonia
/jugadores/artur_boruc.php,Boruc_Artur,20defebrerode1980,,Arquero,1,192mts,,, Polonia
/jugadores/bartosz_bosacki.php,Bosacki_Bartosz,20dediciembrede1975,,Defensor,19,189mts,,, Polonia
/jugadores/walter_brom.php,Brom_Walter,14defebrerode1921,,Arquero,-,,,, Polonia
/jugadores/pawel_brozek.php,Brozek_Pawel,21deabrilde1983,,Delantero,23,18mts,,, Polonia
/jugadores/miroslaw_bulzacki.php,Bulzacki_Miroslaw,23deoctubrede1951,,Defensor,8,,,, Polonia
/jugadores/andrzej_buncol.php,Buncol_Andrzej,21deseptiembrede1959,,Mediocampista,13y15,,,, Polonia
/jugadores/jakub_blaszczykowski.php,Błaszczykowski_Jakub,14dediciembrede1985,,Mediocampista,16,175mts,Kuba,, Polonia
/jugadores/ewald_cebula.php,Cebula_Ewald,22demarzode1917,,Delantero,-,,,, Polonia
/jugadores/wlodzimierz_ciolek.php,Ciolek_Wlodzimierz,24demarzode1956,,Mediocampista,15,,,, Polonia
/jugadores/thiago_cionek.php,Cionek_Thiago,21deabrilde1986,,Defensor,4,184mts,,, Polonia
/jugadores/leslaw_cmikiewicz.php,Cmikiewicz_Leslaw,25deagostode1948,,Mediocampista,11,,,, Polonia
/jugadores/kazimierz_deyna.php,Deyna_Kazimierz,23deoctubrede1947,,Mediocampista,12,,,, Polonia
/jugadores/tadeusz_dolny.php,Dolny_Tadeusz,07demayode1958,,Defensor,4,,,, Polonia
/jugadores/jan_domarski.php,Domarski_Jan,28deoctubrede1946,,Delantero,19,,,, Polonia
/jugadores/jerzy_dudek.php,Dudek_Jerzy,23demarzode1973,,Arquero,1,187mts,,, Polonia
/jugadores/dariusz_dudka.php,Dudka_Dariusz,09dediciembrede1983,,Defensor,17,182mts,,, Polonia
/jugadores/ewald_dytko.php,Dytko_Ewald,18deoctubrede1914,,Mediocampista,-,,,, Polonia
/jugadores/dariusz_dziekanowski.php,Dziekanowski_Dariusz,30deseptiembrede1962,,Mediocampista,21,,,, Polonia
/jugadores/marek_dziuba.php,Dziuba_Marek,19dediciembrede1955,,Defensor,2,,,, Polonia
/jugadores/lukasz_fabianski.php,Fabianski_Lukasz,18deabrilde1985,,Arquero,22,19mts,,, Polonia
/jugadores/andrzej_fischer.php,Fischer_Andrzej,15deenerode1952,,Arquero,1,,,, Polonia
/jugadores/jan_furtok.php,Furtok_Jan,09demarzode1962,,Delantero,22,,,, Polonia
/jugadores/robert_gadocha.php,Gadocha_Robert,10deenerode1946,,Delantero,18,,,, Polonia
/jugadores/antoni_galecki.php,Galecki_Antoni,04dejuniode1906,,Defensor,-,,,, Polonia
/jugadores/seweryn_gancarczyk.php,Gancarczyk_Seweryn,22denoviembrede1981,,Defensor,3,181mts,,, Polonia
/jugadores/edmund_giemsa.php,Giemsa_Edmund,16deoctubrede1912,,Defensor,-,,,, Polonia
/jugadores/piotr_giza.php,Giza_Piotr,28defebrerode1980,,Mediocampista,20,179mts,,, Polonia
/jugadores/kamil_glik.php,Glik_Kamil,03defebrerode1988,,Defensor,15,19mts,,, Polonia
/jugadores/arkadiusz_glowacki.php,Glowacki_Arkadiusz,13demarzode1979,,Defensor,13,186mts,,, Polonia
/jugadores/wilhelm_gora.php,Gora_Wilhelm,18deenerode1916,,Mediocampista,-,,,, Polonia
/jugadores/jacek_goralski.php,Goralski_Jacek,21deseptiembrede1992,,Mediocampista,6,172mts,,, Polonia
/jugadores/jerzy_gorgon.php,Gorgon_Jerzy,18dejuliode1949,,Defensor,6,,,, Polonia
/jugadores/kamil_grosicki.php,Grosicki_Kamil,08dejuniode1988,,Mediocampista,11,18mts,,, Polonia
/jugadores/zbigniew_gut.php,Gut_Zbigniew,17deabrilde1949,,Defensor,5,,,, Polonia
/jugadores/boleslaw_habowski.php,Habowski_Boleslaw,13deseptiembrede1914,,Delantero,-,,,, Polonia
/jugadores/tomasz_hajto.php,Hajto_Tomasz,16deoctubrede1972,,Defensor,6,187mts,,, Polonia
/jugadores/andrzej_iwan.php,Iwan_Andrzej,10denoviembrede1959,,Delantero,7y19,,,, Polonia
/jugadores/roman_jakobczak.php,Jakobczak_Roman,26defebrerode1946,,Delantero,15,,,, Polonia
/jugadores/jan_jalocha.php,Jalocha_Jan,18dejuliode1957,,Defensor,7,,,, Polonia
/jugadores/pawel_janas.php,Janas_Pawel,04demarzode1953,,Defensor,5,,,, Polonia
/jugadores/artur_jedrzejczyk.php,Jedrzejczyk_Artur,04denoviembrede1987,,Defensor,3,189mts,,, Polonia
/jugadores/ireneusz_jelen.php,Jelen_Ireneusz,09deabrilde1981,,Delantero,21,184mts,,, Polonia
/jugadores/mariusz_jop.php,Jop_Mariusz,03deagostode1978,,Defensor,2,188mts,,, Polonia
/jugadores/miroslav_justek.php,Justek_Miroslav,23deseptiembrede1948,,Defensor,14,,,, Polonia
/jugadores/zygmunt_kalinowski.php,Kalinowski_Zygmunt,02demayode1949,,Arquero,3,,,, Polonia
/jugadores/radoslaw_kaluzny.php,Kaluzny_Radoslaw,02defebrerode1974,,Mediocampista,10,191mts,,, Polonia
/jugadores/zdzislaw_kapka.php,Kapka_Zdzislaw,07dediciembrede1954,,Delantero,20,,,, Polonia
